node_id,path,string
184,<root>.geometry.object_path,
184,<root>.geometry.reference_normal_channel,
184,<root>.geometry.reference_vertex_channel,
184,<root>.geometry.velocity_color_set,
184,<root>.material,Material__383@mtl__112
184,<root>.material.scene_name[0],Material #383
184,<root>.scene_name[0],VRayProxy_Circle595
184,<root>.scene_name[1],scene/心形置物架/VRayProxy_Circle595
184,<root>.scene_name[2],layer/0
184,<root>.user_attributes,MapChannel:0=vray_max_channel_0;MapChannel:1=vray_max_channel_1;
185,<root>,VRayProxy_Circle597@node_763
185,<root>.bake_subdiv_filepath,
185,<root>.geometry,mesh_111
185,<root>.geometry.file,/home/bishal/ml-hypersim/examples/01_marketplace_dataset/scenes/ai_001_001/_asset/网格导出/Circle595.vrmesh
185,<root>.geometry.material_assignments_file,
185,<root>.geometry.object_path,
185,<root>.geometry.reference_normal_channel,
185,<root>.geometry.reference_vertex_channel,
185,<root>.geometry.velocity_color_set,
185,<root>.material,Material__383@mtl__112
185,<root>.material.scene_name[0],Material #383
185,<root>.scene_name[0],VRayProxy_Circle597
185,<root>.scene_name[1],scene/心形置物架/VRayProxy_Circle597
185,<root>.scene_name[2],layer/0
185,<root>.user_attributes,MapChannel:0=vray_max_channel_0;MapChannel:1=vray_max_channel_1;
186,<root>,VRayProxy_Circle591@node_764
186,<root>.bake_subdiv_filepath,
186,<root>.geometry,mesh_97
186,<root>.geometry.file,/home/bishal/ml-hypersim/examples/01_marketplace_dataset/scenes/ai_001_001/_asset/网格导出/Circle591.vrmesh
186,<root>.geometry.material_assignments_file,
186,<root>.geometry.object_path,
186,<root>.geometry.reference_normal_channel,
186,<root>.geometry.reference_vertex_channel,
186,<root>.geometry.velocity_color_set,
186,<root>.material,Material__291@mtl__98
186,<root>.material.scene_name[0],Material #291
186,<root>.scene_name[0],VRayProxy_Circle591
186,<root>.scene_name[1],scene/心形置物架/VRayProxy_Circle591
186,<root>.scene_name[2],layer/0
186,<root>.user_attributes,MapChannel:0=vray_max_channel_0;MapChannel:1=vray_max_channel_1;
187,<root>,Rectangle040@node_765
187,<root>.bake_subdiv_filepath,
187,<root>.geometry,Mesh_5118140511067600743
187,<root>.material,Material__91@mtl__93
187,<root>.material.brdf,Material__91@mtl_brdf__94
187,<root>.material.brdf.lpe_label,Material #91
187,<root>.material.scene_name[0],Material #91
187,<root>.scene_name[0],Rectangle040
187,<root>.scene_name[1],scene/心形置物架/Rectangle040
187,<root>.scene_name[2],layer/0
187,<root>.user_attributes,
188,<root>,Line007@node_766
188,<root>.bake_subdiv_filepath,
188,<root>.geometry,Mesh_16049758075221485062
188,<root>.material,Material__91@mtl__93
188,<root>.material.brdf,Material__91@mtl_brdf__94
188,<root>.material.brdf.lpe_label,Material #91
188,<root>.material.scene_name[0],Material #91
188,<root>.scene_name[0],Line007
188,<root>.scene_name[1],scene/心形置物架/Line007
188,<root>.scene_name[2],layer/0
188,<root>.user_attributes,
189,<root>,VRayProxy_Circle598@node_767
189,<root>.bake_subdiv_filepath,
189,<root>.geometry,mesh_97
189,<root>.geometry.file,/home/bishal/ml-hypersim/examples/01_marketplace_dataset/scenes/ai_001_001/_asset/网格导出/Circle591.vrmesh
189,<root>.geometry.material_assignments_file,
189,<root>.geometry.object_path,
189,<root>.geometry.reference_normal_channel,
189,<root>.geometry.reference_vertex_channel,
189,<root>.geometry.velocity_color_set,
189,<root>.material,Material__291@mtl__98
189,<root>.material.scene_name[0],Material #291
189,<root>.scene_name[0],VRayProxy_Circle598
189,<root>.scene_name[1],scene/心形置物架/VRayProxy_Circle598
189,<root>.scene_name[2],layer/0
189,<root>.user_attributes,MapChannel:0=vray_max_channel_0;MapChannel:1=vray_max_channel_1;
